"x","y","capelin","arccod","nsandlance"
-331670.1,2333891,0,0,0
-331670.1,233891,1317.327,12748.16,400.972
-331670.1,2383891,0,0,0
-331670.1,2433891,0,0,0
-331670.1,2483891,0,0,0
-331670.1,2533891,0,0,0
-331670.1,2583891,0,0,0
-331670.1,2633891,0,0,0
-331670.1,2683891,0,0,0
-331670.1,2733891,0,0,0
-331670.1,2783891,0,0,0
-331670.1,2833891,0,0,0
-331670.1,283891,1205.234,12061.57,610.1903
-331670.1,333891,683.1092,7322.273,451.9024
-331670.1,33891,1509.064,14582.21,0
-331670.1,383891,2.585733,8.415832,2.590574
-331670.1,433891,274.4196,173.6893,259.3619
-331670.1,483891,4.339772,0,3.957616
-331670.1,533891,0,0,0
-331670.1,583891,0,0,0
-331670.1,633891,0,0,0
-331670.1,683891,0,0,0
-331670.1,733891,0,0,0
-331670.1,783891,0,0,0
-331670.1,833891,0,0,0
-331670.1,83891,1477.873,14342.62,0
-331670.1,883891,0,0,0
-331670.1,933891,0,0,0
-331670.1,983891,0,0,0
-381670.1,-1016109,0,0,0
-381670.1,-1066109,0,0,0
-381670.1,-1116109,0,0,0
-381670.1,-116109,1486.102,13453.12,1584.456
-381670.1,-1166109,0,0,0
-381670.1,-1216109,0,0,0
-381670.1,-1266109,0,0,0
-381670.1,-1316109,0,0,0
-381670.1,-1366109,0,0,0
-381670.1,-1416109,0,0,0
-381670.1,-1466109,0,0,0
-381670.1,-1516109,0,0,0
-381670.1,-1566109,0,0,0
-381670.1,-16109,1527.701,14451.68,774.4289
-381670.1,-1616109,0,0,0
-381670.1,-166109,1411.679,12234.76,1734.362
-381670.1,-216109,1270.892,10446.99,1817.739
-381670.1,-266109,899.2707,7179.421,1364.415
-381670.1,-316109,168.2948,1343.725,281.1128
-381670.1,-366109,0,0,0
-381670.1,-416109,0,0,0
-381670.1,-466109,0,0,0
-381670.1,-516109,0,0,0
-381670.1,-566109,0,0,0
-381670.1,-616109,0,0,0
-381670.1,-66109,1523.745,14127.68,1431.524
-381670.1,-666109,0,0,0
-381670.1,-716109,0,0,0
-381670.1,-766109,0,0,0
-381670.1,-816109,0,0,0
-381670.1,-866109,0,0,0
-381670.1,-916109,0,0,0
-381670.1,-966109,0,0,0
-381670.1,1033891,0,0,0
-381670.1,1083891,0,0,0
-381670.1,1133891,0,0,0
-381670.1,1183891,0,0,0
-381670.1,1233891,0.01648319,0,0
-381670.1,1283891,8.427431,0,0
-381670.1,1333891,45.97642,0,0
-381670.1,133891,1419.893,13682.88,516.8639
-381670.1,1383891,100.9946,0,0
-381670.1,1433891,66.52317,0,0
-381670.1,1483891,22.93233,0,0
-381670.1,1533891,19.70826,0,0
-381670.1,1583891,16.56234,0,0
-381670.1,1633891,12.39517,0,0
-381670.1,1683891,6.077269,0,0
-381670.1,1733891,0.002549605,0,0
-381670.1,1783891,0,0,0
-381670.1,1833891,0,0,0
-381670.1,183891,1342.806,12977.73,609.8559
-381670.1,1883891,0,0,0
-381670.1,1933891,0.269967,0,0
-381670.1,1983891,3.84514,0,0
-381670.1,2033891,0,0,0
-381670.1,2083891,0,0,0
-381670.1,2133891,0,0,0
-381670.1,2183891,0,0,0
-381670.1,2233891,0,0,0
-381670.1,2283891,0,0,0
-381670.1,2333891,0,0,0
-381670.1,233891,1223.633,12015.06,786.0152
-381670.1,2383891,0,0,0
-381670.1,2433891,0,0,0
-381670.1,2483891,0,0,0
-381670.1,2533891,0,0,0
-381670.1,2583891,0,0,0
-381670.1,2633891,0,0,0
-381670.1,2683891,0,0,0
-381670.1,2733891,0,0,0
-381670.1,2783891,0,0,0
-381670.1,283891,997.2697,10064.46,818.3449
-381670.1,333891,561.661,3775.412,302.6771
-381670.1,33891,1508.733,14456.44,571.9368
-381670.1,383891,0.02680436,0.1037603,0.008497749
-381670.1,433891,142.0545,0,79.29996
-381670.1,483891,11.31645,0,8.360299
-381670.1,533891,0.1284228,0,0
-381670.1,583891,0,0,0
-381670.1,633891,0,0,0
-381670.1,683891,0,0,0
-381670.1,733891,0,0,0
-381670.1,783891,0,0,0
-381670.1,833891,0,0,0
-381670.1,83891,1473.535,14204.15,511.8826
-381670.1,883891,0,0,0
-381670.1,933891,0,0,0
-381670.1,983891,0,0,0
-431670.1,-1016109,0,0,0
-431670.1,-1066109,0,0,0
-431670.1,-1116109,0,0,0
-431670.1,-116109,1423.596,12130.17,1744.064
-431670.1,-1166109,0,0,0
-431670.1,-1216109,0,0,0
-431670.1,-1266109,0,0,0
-431670.1,-1316109,0,0,0
-431670.1,-1366109,0,0,0
-431670.1,-1416109,0,0,0
-431670.1,-1466109,0,0,0
-431670.1,-1516109,0,0,0
-431670.1,-1566109,0,0,0
-431670.1,-16109,1481.251,13170.35,1403.35
-431670.1,-1616109,0,0,0
-431670.1,-166109,1314.36,10924.15,1881.919
-431670.1,-216109,1181.447,9422.865,1909.247
-431670.1,-266109,911.3624,6753.255,1049.289
-431670.1,-316109,133.6568,960.633,110.9887
-431670.1,-366109,0,0,0
-431670.1,-416109,0,0,0
-431670.1,-466109,0,0,0
-431670.1,-516109,0,0,0
-431670.1,-566109,0,0,0
-431670.1,-616109,0,0,0
-431670.1,-66109,1463.873,12787.88,1606.122
-431670.1,-666109,0,0,0
-431670.1,-716109,0,0,0
-431670.1,-766109,0,0,0
-431670.1,-816109,0,0,0
-431670.1,-866109,0,0,0
-431670.1,-916109,0,0,0
-431670.1,-966109,0,0,0
-431670.1,1033891,34.44341,0,0
-431670.1,1083891,27.12426,0,0
-431670.1,1133891,63.42262,0,0
-431670.1,1183891,99.78796,0,0
-431670.1,1233891,162.5224,0,0
-431670.1,1283891,174.0565,0,0
-431670.1,1333891,146.0332,0,0
-431670.1,133891,1351.495,12592.53,1096.953
-431670.1,1383891,20.22104,0,0
-431670.1,1433891,0,0,0
-431670.1,1483891,0.009861926,0,0
-431670.1,1533891,0,0,0
-431670.1,1583891,0.2077892,0,0
-431670.1,1633891,2.731817,0,0
-431670.1,1683891,4.826591,0,0
-431670.1,1733891,6.879283,0,0
-431670.1,1783891,26.90585,0,0
-431670.1,1833891,6.32984,0,0
-431670.1,183891,1209.568,11748.03,1309.768
-431670.1,1883891,0,0,0
-431670.1,1933891,0,0,0
-431670.1,1983891,0,0,0
-431670.1,2033891,0,0,0
-431670.1,2083891,0,0,0
-431670.1,2133891,0,0,0
-431670.1,2183891,0,0,0
-431670.1,2233891,0,0,0
-431670.1,2283891,0,0,0
-431670.1,2333891,0,0,0
-431670.1,233891,954.8091,8953.393,1198.459
-431670.1,2383891,0,0,0
-431670.1,2433891,0,0,0
-431670.1,2483891,0,0,0
-431670.1,2533891,0,0,0
-431670.1,2583891,0,0,0
-431670.1,2633891,0,0,0
-431670.1,2683891,0,0,0
-431670.1,283891,332.3102,1571.308,405.0073
-431670.1,333891,0.00751816,0.03554915,0.009162854
-431670.1,33891,1477.495,13267.34,1003.97
-431670.1,383891,0,0,0
-431670.1,433891,59.44629,0,48.16023
-431670.1,483891,13.4254,0,15.80863
-431670.1,533891,0.1889233,0,0
-431670.1,583891,0,0,0
-431670.1,633891,0,0,0
-431670.1,683891,0,0,0
-431670.1,733891,0,0,0
-431670.1,783891,0,0,0
-431670.1,833891,0,0,0
-431670.1,83891,1435.899,13059.3,841.3446
-431670.1,883891,0,0,0
-431670.1,933891,2.592264,0,0
-431670.1,983891,20.25431,0,0
-481670.1,-1016109,0,0,0
-481670.1,-1066109,0,0,0
-481670.1,-1116109,0,0,0
-481670.1,-116109,775.2207,6707.424,921.2041
-481670.1,-1166109,0,0,0
-481670.1,-1216109,0,0,0
-481670.1,-1266109,0,0,0
-481670.1,-1316109,0,0,0
-481670.1,-1366109,0,0,0
-481670.1,-1416109,0,0,0
-481670.1,-1466109,0,0,0
-481670.1,-1516109,0,0,0
-481670.1,-1566109,0,0,0
-481670.1,-16109,1310.776,10623.3,1643.572
-481670.1,-1616109,0,0,0
-481670.1,-166109,418.8113,4240.12,100.9387
-481670.1,-216109,67.00967,624.5222,110.5639
-481670.1,-266109,75.06872,754.4976,126.134
-481670.1,-316109,11.63521,121.8397,17.82121
-481670.1,-366109,0,0,0
-481670.1,-416109,0,0,0
-481670.1,-466109,0,0,0
-481670.1,-516109,0,0,0
-481670.1,-566109,0,0,0
-481670.1,-616109,0,0,0
-481670.1,-66109,1151.146,9336.663,1454.569
-481670.1,-666109,0,0,0
-481670.1,-716109,0,0,0
-481670.1,-766109,0,0,0
-481670.1,-816109,0,0,0
-481670.1,-866109,0,0,0
-481670.1,-916109,0,0,0
-481670.1,-966109,0,0,0
-481670.1,1033891,0.5236628,0,0
-481670.1,1083891,1.762109,0,0
-481670.1,1133891,77.62309,0,0
-481670.1,1183891,142.5952,0,0
-481670.1,1233891,173.421,0,0
-481670.1,1283891,201.729,0,0
-481670.1,1333891,68.48765,0,0
-481670.1,133891,1104.689,10250.61,1542.138
-481670.1,1383891,8.999007,0,0
-481670.1,1433891,0,0,0
-481670.1,1483891,0,0,0
-481670.1,1533891,20.11557,0,0
-481670.1,1583891,82.51394,0,0
-481670.1,1633891,156.715,0,0
-481670.1,1683891,157.7995,0,0
-481670.1,1733891,46.99638,0,0
-481670.1,1783891,32.00368,0,0
-481670.1,1833891,37.38894,0,0
-481670.1,183891,632.3866,6949.554,910.7515
-481670.1,1883891,0,0,0
-481670.1,1933891,0.269706,0,0
-481670.1,1983891,0.2177115,0,0
-481670.1,2033891,0,0,0
-481670.1,2083891,0,0,0
-481670.1,2133891,0,0,0
-481670.1,2183891,0,0,0
-481670.1,2233891,0,0,0
-481670.1,2283891,0,0,0
-481670.1,2333891,0,0,0
-481670.1,233891,18.46605,218.0254,28.63385
-481670.1,2383891,0,0,0
-481670.1,2433891,0,0,0
-481670.1,2483891,0,0,0
-481670.1,2533891,0,0,0
-481670.1,2583891,0,0,0
-481670.1,2633891,0,0,0
-481670.1,283891,0,0,0
-481670.1,333891,0,0,0
-481670.1,33891,1343.967,11077.14,1637.144
-481670.1,383891,0,0,0
-481670.1,433891,0,0,0
-481670.1,483891,0,0,0
-481670.1,533891,0,0,0
-481670.1,583891,0,0,0
-481670.1,633891,0,0,0
-481670.1,683891,0,0,0
-481670.1,733891,0,0,0
-481670.1,783891,0,0,0
-481670.1,833891,0.950473,0,0
-481670.1,83891,1295.052,11035.36,1695.738
-481670.1,883891,7.448752,0,0
-481670.1,933891,50.26013,0,0
-481670.1,983891,71.21742,0,0
-531670.1,-1016109,0,0,0
-531670.1,-1066109,0,0,0
-531670.1,-1116109,0,0,0
-531670.1,-116109,345.9993,2649.167,550.1486
-531670.1,-1166109,0,0,0
-531670.1,-1216109,0,0,0
-531670.1,-1266109,0,0,0
-531670.1,-1316109,0,0,0
-531670.1,-1366109,0,0,0
-531670.1,-1416109,0,0,0
-531670.1,-1466109,0,0,0
-531670.1,-1516109,0,0,0
-531670.1,-1566109,0,0,0
-531670.1,-16109,993.0533,7864.927,1389.193
-531670.1,-1616109,0,0,0
-531670.1,-166109,0,0,0
-531670.1,-216109,0,0,0
-531670.1,-266109,0,0,0
-531670.1,-316109,0,0,0
-531670.1,-366109,0,0,0
-531670.1,-416109,0,0,0
-531670.1,-466109,0,0,0
-531670.1,-516109,0,0,0
-531670.1,-566109,0,0,0
-531670.1,-616109,0,0,0
-531670.1,-66109,864.0022,6451.911,1235.912
-531670.1,-666109,0,0,0
-531670.1,-716109,0,0,0
-531670.1,-766109,0,0,0
-531670.1,-816109,0,0,0
-531670.1,-866109,0,0,0
-531670.1,-916109,0,0,0
-531670.1,-966109,0,0,0
-531670.1,1033891,140.7976,0,0
-531670.1,1083891,57.05646,0,0
-531670.1,1133891,333.7571,0,0
-531670.1,1183891,407.7745,0,0
-531670.1,1233891,438.1255,0,0
-531670.1,1283891,448.3131,0,0
-531670.1,1333891,394.2745,0,0
-531670.1,133891,225.0829,2805.033,164.6973
-531670.1,1383891,286.8656,0,0
-531670.1,1433891,241.0122,0,0
-531670.1,1483891,223.6538,0,0
-531670.1,1533891,96.68823,0,0
-531670.1,1583891,86.04869,0,0
-531670.1,1633891,115.4064,0,0
-531670.1,1683891,112.2092,0,0
-531670.1,1733891,100.5266,0,0
-531670.1,1783891,50.82201,0,0
-531670.1,1833891,30.67373,0,0
-531670.1,183891,0,0,0
-531670.1,1883891,9.333994,0,0
-531670.1,1933891,0,0,0
-531670.1,1983891,0,0,0
-531670.1,2033891,0,0,0
-531670.1,2083891,0,0,0
-531670.1,2133891,0,0,0
-531670.1,2183891,0,0,0
-531670.1,2233891,0,0,0
-531670.1,2283891,0,0,0
-531670.1,2333891,0,0,0
-531670.1,233891,0,0,0
-531670.1,2383891,0,0,0
-531670.1,2433891,0,0,0
-531670.1,2483891,0,0,0
-531670.1,2533891,0,0,0
-531670.1,283891,0,0,0
-531670.1,333891,0,0,0
-531670.1,33891,913.5312,7749.116,1336.325
-531670.1,383891,0,0,0
-531670.1,433891,0,0,0
-531670.1,483891,0,0,0
-531670.1,533891,0,0,0
-531670.1,583891,0,0,0
-531670.1,633891,0,0,0
-531670.1,683891,0,0,0
-531670.1,733891,0,0,0
-531670.1,783891,0,0,0
-531670.1,833891,0,0,0
-531670.1,83891,670.2567,6687.341,960.2138
-531670.1,883891,0,0,0
-531670.1,933891,0.0001992374,0,0
-531670.1,983891,9.443259,0,0
-581670.1,-1016109,0,0,0
-581670.1,-1066109,0,0,0
-581670.1,-1116109,0,0,0
-581670.1,-116109,18.18179,69.22612,0
-581670.1,-1166109,0,0,0
-581670.1,-1216109,0,0,0
-581670.1,-1266109,0,0,0
-581670.1,-1316109,0,0,0
-581670.1,-1366109,0,0,0
-581670.1,-1416109,0,0,0
-581670.1,-1466109,0,0,0
-581670.1,-1516109,0,0,0
-581670.1,-1566109,0,0,0
-581670.1,-16109,0,0,0
-581670.1,-1616109,0,0,0
-581670.1,-166109,0,0,0
-581670.1,-216109,0,0,0
-581670.1,-266109,0,0,0
-581670.1,-316109,0,0,0
-581670.1,-366109,0,0,0
-581670.1,-416109,0,0,0
-581670.1,-466109,0,0,0
-581670.1,-516109,0,0,0
-581670.1,-566109,0,0,0
-581670.1,-616109,0,0,0
-581670.1,-66109,13.38306,82.47349,13.05108
-581670.1,-666109,0,0,0
-581670.1,-716109,0,0,0
-581670.1,-766109,0,0,0
-581670.1,-816109,0,0,0
-581670.1,-866109,0,0,0
-581670.1,-916109,0,0,0
-581670.1,-966109,0,0,0
-581670.1,1033891,383.7264,0,0
-581670.1,1083891,475.4795,0,0
-581670.1,1133891,499.7408,0,0
-581670.1,1183891,498.0519,0,0
-581670.1,1233891,465.8634,0,0
-581670.1,1283891,427.527,0,0
-581670.1,1333891,384.9401,0,0
-581670.1,133891,0,0,0
-581670.1,1383891,350.9348,0,0
-581670.1,1433891,272.8171,0,0
-581670.1,1483891,143.1775,0,0
-581670.1,1533891,141.588,0,0
-581670.1,1583891,133.296,0,0
-581670.1,1633891,112.1309,0,0
-581670.1,1683891,76.9913,0,0
-581670.1,1733891,23.74925,0,0
-581670.1,1783891,7.356981,0,0
-581670.1,1833891,0.004475192,0,0
-581670.1,183891,0,0,0
-581670.1,1883891,0,0,0
-581670.1,1933891,0,0,0
-581670.1,1983891,0,0,0
-581670.1,2033891,0,0,0
-581670.1,2083891,0,0,0
-581670.1,2133891,0,0,0
-581670.1,2183891,0,0,0
-581670.1,2233891,0,0,0
-581670.1,2283891,0,0,0
-581670.1,2333891,0,0,0
-581670.1,233891,0,0,0
-581670.1,2383891,0,0,0
-581670.1,2433891,0,0,0
-581670.1,2483891,0,0,0
-581670.1,283891,0,0,0
-581670.1,333891,0,0,0
-581670.1,33891,0,0,0
-581670.1,383891,0,0,0
-581670.1,433891,0,0,0
-581670.1,483891,0,0,0
-581670.1,533891,0,0,0
-581670.1,583891,0,0,0
-581670.1,633891,0,0,0
-581670.1,683891,0,0,0
-581670.1,733891,0,0,0
-581670.1,783891,0,0,0
-581670.1,833891,0,0,0
-581670.1,83891,0,0,0
-581670.1,883891,5.883883,0,0
-581670.1,933891,165.5078,0,0
-581670.1,983891,304.0672,0,0
-631670.1,-1016109,0,0,0
-631670.1,-1066109,0,0,0
-631670.1,-1116109,0,0,0
-631670.1,-116109,0,0,0
-631670.1,-1166109,0,0,0
-631670.1,-1216109,0,0,0
-631670.1,-1266109,0,0,0
-631670.1,-1316109,0,0,0
-631670.1,-1366109,0,0,0
-631670.1,-1416109,0,0,0
-631670.1,-1466109,0,0,0
-631670.1,-1516109,0,0,0
-631670.1,-1566109,0,0,0
-631670.1,-16109,0,0,0
-631670.1,-1616109,0,0,0
-631670.1,-166109,0,0,0
-631670.1,-216109,0,0,0
-631670.1,-266109,0,0,0
-631670.1,-316109,0,0,0
-631670.1,-366109,0,0,0
-631670.1,-416109,0,0,0
-631670.1,-466109,0,0,0
-631670.1,-516109,0,0,0
-631670.1,-566109,0,0,0
-631670.1,-616109,0,0,0
-631670.1,-66109,0,0,0
-631670.1,-666109,0,0,0
-631670.1,-716109,0,0,0
-631670.1,-766109,0,0,0
-631670.1,-816109,0,0,0
-631670.1,-866109,0,0,0
-631670.1,-916109,0,0,0
-631670.1,-966109,0,0,0
-631670.1,1033891,434.8716,0,0
-631670.1,1083891,464.2893,0,0
-631670.1,1133891,395.8967,0,0
-631670.1,1183891,328.9538,0,0
-631670.1,1233891,227.2368,0,0
-631670.1,1283891,232.3144,0,0
-631670.1,1333891,139.354,0,0
-631670.1,133891,0,0,0
-631670.1,1383891,141.2675,0,0
-631670.1,1433891,141.2412,0,0
-631670.1,1483891,126.3343,0,0
-631670.1,1533891,94.0628,0,0
-631670.1,1583891,23.50008,0,0
-631670.1,1633891,4.482264,0,0
-631670.1,1683891,7.123257,0,0
-631670.1,1733891,9.045195,0,0
-631670.1,1783891,1.827247,0,0
-631670.1,1833891,0,0,0
-631670.1,183891,0,0,0
-631670.1,1883891,0,0,0
-631670.1,1933891,0,0,0
-631670.1,1983891,0,0,0
-631670.1,2033891,0,0,0
-631670.1,2083891,0,0,0
-631670.1,2133891,0,0,0
-631670.1,2183891,0,0,0
-631670.1,2233891,0,0,0
-631670.1,2283891,0,0,0
-631670.1,2333891,0,0,0
-631670.1,233891,0,0,0
-631670.1,2383891,0,0,0
-631670.1,283891,0,0,0
-631670.1,333891,0,0,0
-631670.1,33891,0,0,0
-631670.1,383891,0,0,0
-631670.1,433891,0,0,0
-631670.1,483891,0,0,0
-631670.1,533891,0,0,0
-631670.1,583891,0,0,0
-631670.1,633891,0,0,0
-631670.1,683891,0,0,0
-631670.1,733891,0,0,0
-631670.1,783891,0,0,0
-631670.1,833891,0,0,0
-631670.1,83891,0,0,0
-631670.1,883891,1.087304,0,0
-631670.1,933891,163.0086,0,0
-631670.1,983891,353.8911,0,0
-681670.1,-1016109,0,0,0
-681670.1,-1066109,0,0,0
-681670.1,-1116109,0,0,0
-681670.1,-116109,0,0,0
-681670.1,-1166109,0,0,0
-681670.1,-1216109,0,0,0
-681670.1,-1266109,0,0,0
-681670.1,-1316109,0,0,0
-681670.1,-1366109,0,0,0
-681670.1,-1416109,0,0,0
-681670.1,-1466109,0,0,0
-681670.1,-1516109,0,0,0
-681670.1,-1566109,0,0,0
-681670.1,-16109,0,0,0
-681670.1,-1616109,0,0,0
-681670.1,-166109,0,0,0
-681670.1,-216109,0,0,0
-681670.1,-266109,0,0,0
-681670.1,-316109,0,0,0
-681670.1,-366109,0,0,0
-681670.1,-416109,0,0,0
-681670.1,-466109,0,0,0
-681670.1,-516109,0,0,0
-681670.1,-566109,0,0,0
-681670.1,-616109,0,0,0
-681670.1,-66109,0,0,0
-681670.1,-666109,0,0,0
-681670.1,-716109,0,0,0
-681670.1,-766109,0,0,0
-681670.1,-816109,0,0,0
-681670.1,-866109,0,0,0
-681670.1,-916109,0,0,0
-681670.1,-966109,0,0,0
-681670.1,1033891,339.4972,0,0
-681670.1,1083891,161.9477,0,0
-681670.1,1133891,7.244892,0,0
-681670.1,1183891,1.831064,0,0
-681670.1,1233891,4.305132e-05,0,0
-681670.1,1283891,40.72004,0,0
-681670.1,1333891,50.42624,0,0
-681670.1,133891,0,0,0
-681670.1,1383891,39.99417,0,0
-681670.1,1433891,20.72721,0,0
-681670.1,1483891,2.021714,0,0
-681670.1,1533891,0.0009326248,0,0
-681670.1,1583891,3.213895,0,0
-681670.1,1633891,7.248888,0,0
-681670.1,1683891,11.2947,0,0
-681670.1,1733891,17.09011,0,0
-681670.1,1783891,9.048067,0,0
-681670.1,1833891,0,0,0
-681670.1,183891,0,0,0
-681670.1,1883891,0,0,0
-681670.1,1933891,0,0,0
-681670.1,1983891,0,0,0
-681670.1,2033891,0,0,0
-681670.1,2083891,0,0,0
-681670.1,2133891,0,0,0
-681670.1,2183891,0,0,0
-681670.1,2233891,0,0,0
-681670.1,2283891,0,0,0
-681670.1,2333891,0,0,0
-681670.1,233891,0,0,0
-681670.1,283891,0,0,0
-681670.1,333891,0,0,0
-681670.1,33891,0,0,0
-681670.1,383891,0,0,0
-681670.1,433891,0,0,0
-681670.1,483891,0,0,0
-681670.1,533891,0,0,0
-681670.1,583891,0,0,0
-681670.1,633891,0,0,0
-681670.1,683891,0,0,0
-681670.1,733891,0,0,0
-681670.1,783891,0,0,0
-681670.1,833891,0,0,0
-681670.1,83891,0,0,0
-681670.1,883891,0,0,0
-681670.1,933891,111.4942,0,0
-681670.1,983891,297.9639,0,0
-731670.1,-1016109,0,0,0
-731670.1,-1066109,0,0,0
-731670.1,-1116109,0,0,0
-731670.1,-116109,0,0,0
-731670.1,-1166109,0,0,0
-731670.1,-1216109,0,0,0
-731670.1,-1266109,0,0,0
-731670.1,-1316109,0,0,0
-731670.1,-1366109,0,0,0
-731670.1,-1416109,0,0,0
-731670.1,-1466109,0,0,0
-731670.1,-1516109,0,0,0
-731670.1,-1566109,0,0,0
-731670.1,-16109,0,0,0
-731670.1,-166109,0,0,0
-731670.1,-216109,0,0,0
-731670.1,-266109,0,0,0
-731670.1,-316109,0,0,0
-731670.1,-366109,0,0,0
-731670.1,-416109,0,0,0
-731670.1,-466109,0,0,0
-731670.1,-516109,0,0,0
-731670.1,-566109,0,0,0
-731670.1,-616109,0,0,0
-731670.1,-66109,0,0,0
-731670.1,-666109,0,0,0
-731670.1,-716109,0,0,0
-731670.1,-766109,0,0,0
-731670.1,-816109,0,0,0
-731670.1,-866109,0,0,0
-731670.1,-916109,0,0,0
-731670.1,-966109,0,0,0
-731670.1,1033891,89.47895,0,0
-731670.1,1083891,72.05587,0,0
-731670.1,1133891,0.2053288,0,0
-731670.1,1183891,0,0,0
-731670.1,1233891,0,0,0
-731670.1,1283891,0,0,0
-731670.1,1333891,0,0,0
-731670.1,133891,0,0,0
-731670.1,1383891,0,0,0
-731670.1,1433891,0,0,0
-731670.1,1483891,0,0,0
-731670.1,1533891,0.003652839,0,0
-731670.1,1583891,4.585576,0,0
-731670.1,1633891,17.06725,0,0
-731670.1,1683891,15.85166,0,0
-731670.1,1733891,11.91944,0,0
-731670.1,1783891,4.456352,0,0
-731670.1,1833891,0,0,0
-731670.1,183891,0,0,0
-731670.1,1883891,0,0,0
-731670.1,1933891,0,0,0
-731670.1,1983891,0,0,0
-731670.1,2033891,0,0,0
-731670.1,2083891,0,0,0
-731670.1,2133891,0,0,0
-731670.1,2183891,0,0,0
-731670.1,2233891,0,0,0
-731670.1,2283891,0,0,0
-731670.1,233891,0,0,0
-731670.1,283891,0,0,0
-731670.1,333891,0,0,0
-731670.1,33891,0,0,0
-731670.1,383891,0,0,0
-731670.1,433891,0,0,0
-731670.1,483891,0,0,0
-731670.1,533891,0,0,0
-731670.1,583891,0,0,0
-731670.1,633891,0,0,0
-731670.1,683891,0,0,0
-731670.1,733891,0,0,0
-731670.1,783891,0,0,0
-731670.1,833891,0,0,0
-731670.1,83891,0,0,0
-731670.1,883891,0,0,0
-731670.1,933891,34.29907,0,0
-731670.1,983891,106.6583,0,0
-781670.1,-1016109,0,0,0
-781670.1,-1066109,0,0,0
-781670.1,-1116109,0,0,0
-781670.1,-116109,0,0,0
-781670.1,-1166109,0,0,0
-781670.1,-1216109,0,0,0
-781670.1,-1266109,0,0,0
-781670.1,-1316109,0,0,0
-781670.1,-1366109,0,0,0
-781670.1,-1416109,0,0,0
-781670.1,-1466109,0,0,0
-781670.1,-1516109,0,0,0
-781670.1,-1566109,0,0,0
-781670.1,-16109,0,0,0
-781670.1,-166109,0,0,0
-781670.1,-216109,0,0,0
-781670.1,-266109,0,0,0
-781670.1,-316109,0,0,0
-781670.1,-366109,0,0,0
-781670.1,-416109,0,0,0
-781670.1,-466109,0,0,0
-781670.1,-516109,0,0,0
-781670.1,-566109,0,0,0
-781670.1,-616109,0,0,0
-781670.1,-66109,0,0,0
-781670.1,-666109,0,0,0
-781670.1,-716109,0,0,0
-781670.1,-766109,0,0,0
-781670.1,-816109,0,0,0
-781670.1,-866109,0,0,0
-781670.1,-916109,0,0,0
-781670.1,-966109,0,0,0
-781670.1,1033891,53.55309,0,0
-781670.1,1083891,72.17258,0,0
-781670.1,1133891,21.45837,0,0
-781670.1,1183891,17.4995,0,0
-781670.1,1233891,0,0,0
-781670.1,1283891,0,0,0
-781670.1,1333891,0,0,0
-781670.1,133891,0,0,0
-781670.1,1383891,0,0,0
-781670.1,1433891,0.9977941,0,0
-781670.1,1483891,9.350974,0,0
-781670.1,1533891,2.6116,0,0
-781670.1,1583891,7.753512,0,0
-781670.1,1633891,6.776935,0,0
-781670.1,1683891,1.584826,0,0
-781670.1,1733891,0,0,0
-781670.1,1783891,0,0,0
-781670.1,1833891,0,0,0
-781670.1,183891,0,0,0
-781670.1,1883891,0,0,0
-781670.1,1933891,0,0,0
-781670.1,1983891,0,0,0
-781670.1,2033891,0,0,0
-781670.1,2083891,0,0,0
-781670.1,2133891,0,0,0
-781670.1,2183891,0,0,0
-781670.1,233891,0,0,0
-781670.1,283891,0,0,0
-781670.1,333891,0,0,0
-781670.1,33891,0,0,0
-781670.1,383891,0,0,0
-781670.1,433891,0,0,0
-781670.1,483891,0,0,0
-781670.1,533891,0,0,0
-781670.1,583891,0,0,0
-781670.1,633891,0,0,0
-781670.1,683891,0,0,0
-781670.1,733891,0,0,0
-781670.1,783891,0,0,0
-781670.1,833891,0,0,0
-781670.1,83891,0,0,0
-781670.1,883891,0,0,0
-781670.1,933891,0,0,0
-781670.1,983891,0.8447814,0,0
-81670.11,-1016109,0,0,0
-81670.11,-1066109,0,0,0
-81670.11,-1116109,0,0,0
-81670.11,-116109,1616.185,0,0
-81670.11,-1166109,0,0,0
-81670.11,-1216109,0,0,0
-81670.11,-1266109,0,0,0
-81670.11,-1316109,0,0,0
-81670.11,-1366109,0,0,0
-81670.11,-1416109,0,0,0
-81670.11,-1466109,0,0,0
-81670.11,-1516109,0,0,0
-81670.11,-1566109,0,0,0
-81670.11,-16109,1562.294,0,0
-81670.11,-1616109,0,0,0
-81670.11,-166109,1637.035,6911.655,0
-81670.11,-216109,1633.87,13877.62,147.7053
-81670.11,-266109,1605.615,13722.27,481.7899
-81670.11,-316109,1540.717,12909.45,805.9831
-81670.11,-366109,1396.243,11723.83,1325.251
-81670.11,-416109,1232.46,9824.142,1582.866
-81670.11,-466109,723.2758,5531.272,1146.337
-81670.11,-516109,30.86466,232.8612,50.6576
-81670.11,-566109,0,0,0
-81670.11,-616109,0,0,0
-81670.11,-66109,1585.704,0,0
-81670.11,-666109,0,0,0
-81670.11,-716109,0,0,0
-81670.11,-766109,0,0,0
-81670.11,-816109,0,0,0
-81670.11,-866109,0,0,0
-81670.11,-916109,0,0,0
-81670.11,-966109,0,0,0
-81670.11,1033891,571.6995,0,0
-81670.11,1083891,543.9355,0,0
-81670.11,1133891,442.4471,0,0
-81670.11,1183891,28.07504,0,0
