"","x_","y_","t_","dt"
"3041",257710.080959354,-427441.138188918,2013-03-04 09:00:00,1H 0M 0S
"3042",259451.581380116,-425185.980236035,2013-03-04 10:00:00,1H 0M 0S
"3043",255457.698096344,-429675.982275183,2013-03-04 11:00:00,1H 0M 0S
"3044",242287.471401181,-453805.483842718,2013-03-04 12:00:00,1H 0M 0S
"3045",244418.664641574,-464070.055520353,2013-03-04 13:00:00,1H 0M 0S
"3046",241794.865897949,-452377.236033034,2013-03-04 14:00:00,1H 0M 0S
"3047",250406.467839521,-458161.638191237,2013-03-04 15:00:00,1H 0M 0S
"3048",262779.419199088,-469127.391026315,2013-03-04 16:00:00,1H 0M 0S
"3049",270480.55986127,-471849.962694561,2013-03-04 17:00:00,1H 0M 0S
"3050",271138.448137788,-463316.843890401,2013-03-04 18:00:00,1H 0M 0S
"3051",270955.694135891,-464013.852931786,2013-03-04 19:00:00,1H 0M 0S
"3052",252659.070009298,-481102.827122117,2013-03-04 20:00:00,1H 0M 0S
"3053",238830.867879554,-477411.860104314,2013-03-04 21:00:00,1H 0M 0S
"3054",248559.166110933,-474261.684852045,2013-03-04 22:00:00,1H 0M 0S
"3055",254005.217455409,-477609.222636318,2013-03-04 23:00:00,1H 0M 0S
"3056",251704.86894433,-484690.50525994,2013-03-05 00:00:00,1H 0M 0S
"3057",281872.303472521,-465782.131608808,2013-03-05 01:00:00,1H 0M 0S
"3058",286614.208274889,-464922.96003776,2013-03-05 02:00:00,1H 0M 0S
"3059",288677.196793932,-471538.645751924,2013-03-05 03:00:00,1H 0M 0S
"3060",297504.253086535,-466123.296622558,2013-03-05 04:00:00,1H 0M 0S
"3061",301232.920540433,-461418.669133477,2013-03-05 05:00:00,1H 0M 0S
"3062",306894.859073217,-461427.215299674,2013-03-05 06:00:00,1H 0M 0S
"3063",306473.006325527,-464494.258230696,2013-03-05 07:00:00,1H 0M 0S
"3064",299986.949460078,-460733.499187354,2013-03-05 08:00:00,1H 0M 0S
"3065",317285.026754458,-452054.846256274,2013-03-05 09:00:00,1H 0M 0S
"3066",315742.041939305,-436819.155554231,2013-03-05 10:00:00,1H 0M 0S
"3067",310763.27836289,-433167.628415543,2013-03-05 11:00:00,1H 0M 0S
"3068",310305.971648466,-429402.801547468,2013-03-05 12:00:00,1H 0M 0S
"3069",305465.465062342,-429375.37065009,2013-03-05 13:00:00,1H 0M 0S
"3070",298460.511647224,-424671.197394086,2013-03-05 14:00:00,1H 0M 0S
"3071",277287.862917618,-445340.703246801,2013-03-05 15:00:00,1H 0M 0S
"3072",281945.894229237,-453704.743280143,2013-03-05 16:00:00,1H 0M 0S
"3073",271388.269492198,-469010.339388327,2013-03-05 17:00:00,1H 0M 0S
"3074",271250.183209284,-468136.92122879,2013-03-05 18:00:00,1H 0M 0S
"3075",243498.816064038,-479007.068154766,2013-03-05 19:00:00,1H 0M 0S
"3076",242979.887416305,-479677.741894757,2013-03-05 20:00:00,1H 0M 0S
"3077",242989.840730087,-468173.225481711,2013-03-05 21:00:00,1H 0M 0S
"3078",225494.605015023,-449714.491991648,2013-03-05 22:00:00,1H 0M 0S
"3079",220276.155869617,-447007.507792686,2013-03-05 23:00:00,1H 0M 0S
"3080",219846.922591037,-451476.129828257,2013-03-06 00:00:00,1H 0M 0S
"3081",216012.593425868,-459894.408492479,2013-03-06 01:00:00,1H 0M 0S
"3082",214721.956748998,-459901.359617016,2013-03-06 02:00:00,1H 0M 0S
"3083",210962.768018851,-458462.518295702,2013-03-06 03:00:00,1H 0M 0S
"3084",219284.279439626,-457552.986923557,2013-03-06 04:00:00,1H 0M 0S
"3085",244621.070468317,-452965.187749312,2013-03-06 05:00:00,1H 0M 0S
"3086",250396.394643358,-457466.578187019,2013-03-06 06:00:00,1H 0M 0S
"3087",249137.827306166,-460059.005903644,2013-03-06 07:00:00,1H 0M 0S
"3088",240574.244954698,-459323.608116796,2013-03-06 08:00:00,1H 0M 0S
"3089",228839.281470156,-470047.45947311,2013-03-06 09:00:00,1H 0M 0S
"3090",225271.573405652,-475178.790670499,2013-03-06 10:00:00,1H 0M 0S
"3091",224576.224987265,-480314.826796629,2013-03-06 11:00:00,1H 0M 0S
"3092",223371.309606862,-480539.329483709,2013-03-06 12:00:00,1H 0M 0S
"3093",231268.705443348,-475140.464076004,2013-03-06 13:00:00,1H 0M 0S
"3094",224325.089374276,-443163.141729243,2013-03-06 14:00:00,1H 0M 0S
"3095",228900.912543296,-442676.369608165,2013-03-06 15:00:00,1H 0M 0S
"3096",240191.724268265,-443820.770897317,2013-03-06 16:00:00,1H 0M 0S
"3097",265440.468301098,-458347.86163843,2013-03-06 17:00:00,1H 0M 0S
"3098",265515.349091839,-459033.79000614,2013-03-06 18:00:00,1H 0M 0S
"3099",264813.760623518,-462090.355673755,2013-03-06 19:00:00,1H 0M 0S
"3100",231834.567897537,-465721.166676488,2013-03-06 20:00:00,1H 0M 0S
"3101",236503.540649122,-468327.563541977,2013-03-06 21:00:00,1H 0M 0S
"3102",245835.683261267,-471507.40040104,2013-03-06 22:00:00,1H 0M 0S
"3103",243798.951012942,-474049.4173011,2013-03-06 23:00:00,1H 0M 0S
"3104",241252.760179872,-482030.741935724,2013-03-07 00:00:00,1H 0M 0S
"3105",248531.642160381,-466548.698245521,2013-03-07 01:00:00,1H 0M 0S
"3106",249505.581803955,-455946.573249973,2013-03-07 02:00:00,1H 0M 0S
"3107",232097.856307226,-442356.582218529,2013-03-07 03:00:00,1H 0M 0S
"3108",222880.741951862,-453009.2174178,2013-03-07 04:00:00,1H 0M 0S
"3109",222387.162617773,-480093.187405321,2013-03-07 05:00:00,1H 0M 0S
"3110",219404.576183768,-484254.22038151,2013-03-07 06:00:00,1H 0M 0S
"3111",216907.246154177,-484614.443411488,2013-03-07 07:00:00,1H 0M 0S
"3112",219078.983468567,-483428.473148561,2013-03-07 08:00:00,1H 0M 0S
"3113",213788.748302846,-456930.495182034,2013-03-07 09:00:00,1H 0M 0S
"3114",206947.994753254,-456025.857139715,2013-03-07 10:00:00,1H 0M 0S
"3115",203594.716140386,-453082.779456228,2013-03-07 11:00:00,1H 0M 0S
"3116",198254.376164822,-456541.278511415,2013-03-07 12:00:00,1H 0M 0S
"3117",205538.16375702,-461851.952927675,2013-03-07 13:00:00,1H 0M 0S
"3118",207505.173533542,-455064.250485765,2013-03-07 14:00:00,1H 0M 0S
"3119",208637.459079056,-444277.377344976,2013-03-07 15:00:00,1H 0M 0S
"3120",205323.367281857,-438182.503941062,2013-03-07 16:00:00,1H 0M 0S
"3121",201550.626017687,-435881.037345249,2013-03-07 17:00:00,1H 0M 0S
"3122",183919.691711295,-415010.811035079,2013-03-07 18:00:00,1H 0M 0S
"3123",193273.298430422,-389704.28676461,2013-03-07 19:00:00,1H 0M 0S
"3124",202332.685301904,-379952.03641831,2013-03-07 20:00:00,1H 0M 0S
"3125",203799.321091361,-377530.953844068,2013-03-07 21:00:00,1H 0M 0S
"3126",208512.218817114,-378284.511030041,2013-03-07 22:00:00,1H 0M 0S
"3127",223744.374838138,-380020.522849495,2013-03-07 23:00:00,1H 0M 0S
"3128",221355.43089081,-381162.161261623,2013-03-08 00:00:00,1H 0M 0S
"3129",212622.376693763,-399872.236601973,2013-03-08 01:00:00,1H 0M 0S
"3130",213107.808799418,-399011.440126172,2013-03-08 02:00:00,1H 0M 0S
"3131",222982.371307093,-393911.820459383,2013-03-08 03:00:00,1H 0M 0S
"3132",225660.061882973,-394110.715981265,2013-03-08 04:00:00,1H 0M 0S
"3133",233687.147390304,-398906.490535323,2013-03-08 05:00:00,1H 0M 0S
"3134",236110.728544129,-393924.195368297,2013-03-08 06:00:00,1H 0M 0S
"3135",218160.109960829,-392058.475603303,2013-03-08 07:00:00,1H 0M 0S
"3136",218057.943059267,-387855.44377504,2013-03-08 08:00:00,1H 0M 0S
"3137",246540.159101631,-368223.047958337,2013-03-08 09:00:00,1H 0M 0S
"3138",247122.753294642,-364380.056370936,2013-03-08 10:00:00,1H 0M 0S
"3139",260908.125519954,-370317.588846278,2013-03-08 11:00:00,1H 0M 0S
"3140",258432.811302577,-381278.585570244,2013-03-08 12:00:00,1H 0M 0S
"3141",260145.876496398,-393302.551175726,2013-03-08 13:00:00,1H 0M 0S
"3142",257123.707084711,-416076.867466821,2013-03-08 14:00:00,1H 0M 0S
"3143",256197.35593966,-428461.977877149,2013-03-08 15:00:00,1H 0M 0S
"3144",261764.449835802,-421338.070969567,2013-03-08 16:00:00,1H 0M 0S
"3145",261498.320427562,-420177.561709218,2013-03-08 17:00:00,1H 0M 0S
"3146",265924.018311989,-412813.957622829,2013-03-08 18:00:00,1H 0M 0S
"3147",271161.870542572,-410134.552548733,2013-03-08 19:00:00,1H 0M 0S
"3148",281838.779686557,-412995.521137012,2013-03-08 20:00:00,1H 0M 0S
"3149",278683.642303238,-415704.539222838,2013-03-08 21:00:00,1H 0M 0S
"3150",278259.27368882,-422212.506404737,2013-03-08 22:00:00,1H 0M 0S
"3151",286207.319983284,-415005.033363941,2013-03-08 23:00:00,1H 0M 0S
"3152",285579.805677271,-408484.44515189,2013-03-09 00:00:00,1H 0M 0S
"3153",280260.138920893,-422520.03066844,2013-03-09 01:00:00,1H 0M 0S
"3154",278774.248201741,-421149.46096632,2013-03-09 02:00:00,1H 0M 0S
"3155",266018.008886837,-413873.528822059,2013-03-09 03:00:00,1H 0M 0S
"3156",269044.243170766,-403696.874759841,2013-03-09 04:00:00,1H 0M 0S
"3157",263183.2010861,-413259.745129102,2013-03-09 05:00:00,1H 0M 0S
"3158",251816.272461262,-415896.406085668,2013-03-09 06:00:00,1H 0M 0S
"3159",239801.987208459,-425614.316627913,2013-03-09 07:00:00,1H 0M 0S
"3160",238793.357882512,-425412.911735493,2013-03-09 08:00:00,1H 0M 0S
"3161",236664.782819814,-435097.878525766,2013-03-09 09:00:00,1H 0M 0S
"3162",228380.812238814,-429543.852117327,2013-03-09 10:00:00,1H 0M 0S
"3163",238906.273594682,-418947.027612714,2013-03-09 11:00:00,1H 0M 0S
"3164",222692.048528676,-416492.720292769,2013-03-09 12:00:00,1H 0M 0S
"3165",212584.632142985,-407756.023448777,2013-03-09 13:00:00,1H 0M 0S
"3166",199401.921767755,-398770.499929477,2013-03-09 14:00:00,1H 0M 0S
"3167",196513.712525877,-398491.675493112,2013-03-09 15:00:00,1H 0M 0S
"3168",183229.469569766,-399837.909777719,2013-03-09 16:00:00,1H 0M 0S
"3169",170613.782443829,-404010.694255729,2013-03-09 17:00:00,1H 0M 0S
"3170",165435.641776303,-412240.912432484,2013-03-09 18:00:00,1H 0M 0S
"3171",164284.114684511,-409917.761253469,2013-03-09 19:00:00,1H 0M 0S
"3172",166474.571711418,-410905.296638616,2013-03-09 20:00:00,1H 0M 0S
"3173",169893.258509409,-432604.44642851,2013-03-09 21:00:00,1H 0M 0S
"3174",168782.462883316,-456584.047305444,2013-03-09 22:00:00,1H 0M 0S
"3175",143900.05003645,-479984.667804592,2013-03-09 23:00:00,1H 0M 0S
"3176",143586.47468463,-479427.446075391,2013-03-10 00:00:00,1H 0M 0S
"3177",149373.938481292,-477274.790943509,2013-03-10 01:00:00,1H 0M 0S
"3178",161784.625679662,-465117.896418982,NA,1H 0M 0S
"3179",153242.23493874,-462862.959464258,2013-03-10 03:00:00,1H 0M 0S
"3180",148544.026670886,-465034.601455388,2013-03-10 04:00:00,1H 0M 0S
"3181",146742.061975681,-483740.090463979,2013-03-10 05:00:00,1H 0M 0S
"3182",145074.498993254,-485138.252400371,2013-03-10 06:00:00,1H 0M 0S
"3183",144254.392146527,-487487.705393206,2013-03-10 07:00:00,1H 0M 0S
"3184",153846.405489339,-475297.692282121,2013-03-10 08:00:00,1H 0M 0S
"3185",149044.442520718,-471367.911096293,2013-03-10 09:00:00,1H 0M 0S
"3186",150900.715388759,-460885.901673393,2013-03-10 10:00:00,1H 0M 0S
"3187",151350.850586586,-460445.702906787,2013-03-10 11:00:00,1H 0M 0S
"3188",166715.881361479,-457419.429582007,2013-03-10 12:00:00,1H 0M 0S
"3189",166491.87037612,-457065.980106809,2013-03-10 13:00:00,1H 0M 0S
"3190",156805.500779065,-433183.129841053,2013-03-10 14:00:00,1H 0M 0S
"3191",149024.337206051,-433045.9884635,2013-03-10 15:00:00,1H 0M 0S
"3192",148820.466528397,-432862.195778598,2013-03-10 16:00:00,1H 0M 0S
"3193",162302.914901596,-422526.155794954,2013-03-10 17:00:00,1H 0M 0S
"3194",175265.465681173,-437494.73810663,2013-03-10 18:00:00,1H 0M 0S
"3195",178963.083318221,-433950.619166971,2013-03-10 19:00:00,1H 0M 0S
"3196",181290.847301038,-436290.706182326,2013-03-10 20:00:00,1H 0M 0S
"3197",178408.320993708,-438394.859997456,2013-03-10 21:00:00,1H 0M 0S
"3198",166653.278380644,-439285.05139026,2013-03-10 22:00:00,1H 0M 0S
"3199",144623.510989852,-436600.480276871,2013-03-10 23:00:00,1H 0M 0S
"3200",158589.819243632,-442727.525787224,2013-03-11 00:00:00,1H 0M 0S
"3201",159486.472392709,-445722.652884609,2013-03-11 01:00:00,1H 0M 0S
"3202",169183.390805044,-447344.03085325,2013-03-11 02:00:00,1H 0M 0S
"3203",168211.163828627,-456150.449126345,2013-03-11 03:00:00,1H 0M 0S
"3204",187894.89897645,-453915.310807012,2013-03-11 04:00:00,1H 0M 0S
"3205",210454.102211109,-475823.62857258,2013-03-11 05:00:00,1H 0M 0S
"3206",210808.279579551,-472623.097547651,2013-03-11 06:00:00,1H 0M 0S
"3207",197243.962621307,-471572.979674159,2013-03-11 07:00:00,1H 0M 0S
"3208",195577.057341661,-473703.891087218,2013-03-11 08:00:00,1H 0M 0S
"3209",197190.446045883,-471379.565535064,2013-03-11 09:00:00,1H 0M 0S
"3210",201937.788224987,-480718.763806943,2013-03-11 10:00:00,1H 0M 0S
"3211",200655.815498951,-482651.722628414,2013-03-11 11:00:00,1H 0M 0S
"3212",201086.033919454,-490307.669166462,2013-03-11 12:00:00,1H 0M 0S
"3213",196543.451471888,-489065.484523251,2013-03-11 13:00:00,1H 0M 0S
"3214",195541.068834392,-489504.781849647,2013-03-11 14:00:00,1H 0M 0S
"3215",221764.410362302,-485501.130702812,2013-03-11 15:00:00,1H 0M 0S
"3216",226539.881671642,-482825.433204688,2013-03-11 16:00:00,1H 0M 0S
"3217",230304.220403478,-481207.741040019,2013-03-11 17:00:00,1H 0M 0S
"3218",232666.246018841,-475106.258301301,2013-03-11 18:00:00,1H 0M 0S
"3219",229736.969175087,-477990.297442944,2013-03-11 19:00:00,1H 0M 0S
"3220",229518.587544999,-481431.578663654,2013-03-11 20:00:00,1H 0M 0S
"3221",213876.362365114,-459457.582537358,2013-03-11 21:00:00,1H 0M 0S
"3222",218356.786855706,-460616.364363064,2013-03-11 22:00:00,1H 0M 0S
"3223",219753.408830215,-453614.874656261,2013-03-11 23:00:00,1H 0M 0S
"3224",231380.968990915,-459716.351260417,2013-03-12 00:00:00,1H 0M 0S
"3225",233964.651082635,-460755.605362943,2013-03-12 01:00:00,1H 0M 0S
"3226",241291.322445955,-483959.451682245,2013-03-12 02:00:00,1H 0M 0S
"3227",250337.672987544,-477294.649590301,2013-03-12 03:00:00,1H 0M 0S
"3228",288252.610627233,-477534.334071527,2013-03-12 04:00:00,1H 0M 0S
"3229",291271.313039799,-489911.85570577,2013-03-12 05:00:00,1H 0M 0S
"3230",294880.103191256,-489349.306649093,2013-03-12 06:00:00,1H 0M 0S
"3231",307534.289344305,-486259.418197953,2013-03-12 07:00:00,1H 0M 0S
"3232",308308.480942542,-486418.615333854,2013-03-12 08:00:00,1H 0M 0S
"3233",311173.352121184,-463273.489075183,2013-03-12 09:00:00,1H 0M 0S
"3234",316243.974660137,-460436.650707148,2013-03-12 10:00:00,1H 0M 0S
"3235",327921.547688964,-465004.518144298,2013-03-12 11:00:00,1H 0M 0S
"3236",295361.652938603,-432839.867614724,2013-03-12 12:00:00,1H 0M 0S
"3237",293616.670338111,-430059.666818741,2013-03-12 13:00:00,1H 0M 0S
"3238",297369.339004275,-427445.295351653,2013-03-12 14:00:00,1H 0M 0S
"3239",289335.448276718,-439045.83545342,2013-03-12 15:00:00,1H 0M 0S
"3240",291512.082403721,-439737.930292348,2013-03-12 16:00:00,1H 0M 0S
"3241",288238.835120937,-440481.896756113,2013-03-12 17:00:00,1H 0M 0S
"3242",285386.759730849,-444458.925464634,2013-03-12 18:00:00,1H 0M 0S
"3243",282905.447023375,-443136.528287169,2013-03-12 19:00:00,1H 0M 0S
"3244",278911.20291593,-446314.886297623,2013-03-12 20:00:00,1H 0M 0S
"3245",273274.430198081,-449933.969468446,2013-03-12 21:00:00,1H 0M 0S
"3246",266724.632922889,-461370.521233509,2013-03-12 22:00:00,1H 0M 0S
"3247",260619.404214355,-476363.836033425,2013-03-12 23:00:00,1H 0M 0S
"3248",274360.376022567,-486557.055260076,2013-03-13 00:00:00,1H 0M 0S
"3249",282024.699118097,-489038.237380581,2013-03-13 01:00:00,1H 0M 0S
"3250",278023.420680523,-481159.727572699,2013-03-13 02:00:00,1H 0M 0S
"3251",269318.915719514,-478540.727589908,2013-03-13 03:00:00,1H 0M 0S
"3252",268760.525823296,-479139.212479581,2013-03-13 04:00:00,1H 0M 0S
"3253",260671.168463985,-459618.334855041,2013-03-13 05:00:00,1H 0M 0S
"3254",260169.02629846,-460438.980053453,2013-03-13 06:00:00,1H 0M 0S
"3255",256169.060206532,-452242.968779181,2013-03-13 07:00:00,1H 0M 0S
"3256",256392.736046267,-450955.997524024,2013-03-13 08:00:00,1H 0M 0S
"3257",258459.922029332,-446219.671139607,2013-03-13 09:00:00,1H 0M 0S
"3258",250448.681348517,-448416.46867076,2013-03-13 10:00:00,1H 0M 0S
"3259",257490.637464103,-451415.869131058,2013-03-13 11:00:00,1H 0M 0S
"3260",236860.174428978,-475543.063052969,2013-03-13 12:00:00,1H 0M 0S
"3261",222495.828722492,-472716.523003593,2013-03-13 13:00:00,1H 0M 0S
"3262",202696.075387214,-474886.572455835,2013-03-13 14:00:00,1H 0M 0S
"3263",186552.596431331,-457743.644772444,2013-03-13 15:00:00,1H 0M 0S
"3264",181672.113482205,-468268.383241525,2013-03-13 16:00:00,1H 0M 0S
"3265",177645.18865504,-476707.871736133,2013-03-13 17:00:00,1H 0M 0S
"3266",172094.572978186,-476359.366990647,2013-03-13 18:00:00,1H 0M 0S
"3267",166782.428805047,-477695.75216842,2013-03-13 19:00:00,1H 0M 0S
"3268",170849.219809338,-470555.255671031,2013-03-13 20:00:00,1H 0M 0S
"3269",168196.131906863,-464708.469158673,2013-03-13 21:00:00,1H 0M 0S
"3270",155654.845556844,-470373.771050165,2013-03-13 22:00:00,1H 0M 0S
"3271",169515.119623929,-454853.455087283,2013-03-13 23:00:00,1H 0M 0S
"3272",168754.857060559,-454614.62464091,2013-03-14 00:00:00,1H 0M 0S
"3273",166972.644332486,-453770.623959272,2013-03-14 01:00:00,1H 0M 0S
"3274",170089.948390593,-474238.547582048,2013-03-14 02:00:00,1H 0M 0S
"3275",179234.354423554,-473592.560244494,2013-03-14 03:00:00,1H 0M 0S
"3276",178350.882674369,-466713.74045388,2013-03-14 04:00:00,1H 0M 0S
"3277",171343.468700289,-459326.404862849,2013-03-14 05:00:00,1H 0M 0S
"3278",175290.00012224,-455816.327893752,2013-03-14 06:00:00,1H 0M 0S
"3279",203641.713771329,-466636.375014678,2013-03-14 07:00:00,1H 0M 0S
"3280",203638.76799504,-472565.978805962,2013-03-14 08:00:00,1H 0M 0S
"3281",204084.91862501,-466482.6221285,2013-03-14 09:00:00,1H 0M 0S
"3282",215662.26353887,-461539.752522163,2013-03-14 10:00:00,1H 0M 0S
"3283",218989.163053394,-456739.334949449,2013-03-14 11:00:00,1H 0M 0S
"3284",208192.563388624,-445514.816428326,2013-03-14 12:00:00,1H 0M 0S
"3285",217802.581488987,-461688.649252925,2013-03-14 13:00:00,1H 0M 0S
"3286",194567.481413019,-474539.036813324,2013-03-14 14:00:00,1H 0M 0S
"3287",184376.873677645,-481020.309316018,2013-03-14 15:00:00,1H 0M 0S
"3288",193260.811687625,-478319.250912908,2013-03-14 16:00:00,1H 0M 0S
"3289",193007.19489429,-462090.57829966,2013-03-14 17:00:00,1H 0M 0S
"3290",174808.274690314,-472419.347568425,2013-03-14 18:00:00,1H 0M 0S
"3291",172469.371876222,-473407.261244708,2013-03-14 19:00:00,1H 0M 0S
"3292",162102.661060765,-472746.526457569,2013-03-14 20:00:00,1H 0M 0S
"3293",152920.746860349,-487145.835420909,2013-03-14 21:00:00,1H 0M 0S
"3294",149416.271066275,-489238.75046906,2013-03-14 22:00:00,1H 0M 0S
"3295",150907.361232532,-490040.372051513,2013-03-14 23:00:00,1H 0M 0S
"3296",155697.590302783,-485381.796688388,2013-03-15 00:00:00,1H 0M 0S
"3297",150727.70293814,-491004.581014883,2013-03-15 01:00:00,1H 0M 0S
"3298",151917.358455974,-472851.983112383,2013-03-15 02:00:00,1H 0M 0S
"3299",154026.139363482,-476756.835419644,2013-03-15 03:00:00,1H 0M 0S
"3300",155765.787565325,-476961.111053891,2013-03-15 04:00:00,1H 0M 0S
"3301",155468.966665812,-469338.521017175,2013-03-15 05:00:00,1H 0M 0S
"3302",166395.172926982,-485407.886300809,2013-03-15 06:00:00,1H 0M 0S
"3303",164596.639966548,-486502.607491726,2013-03-15 07:00:00,1H 0M 0S
"3304",163146.492301484,-477019.112996909,2013-03-15 08:00:00,1H 0M 0S
"3305",160796.02936101,-473997.342880099,2013-03-15 09:00:00,1H 0M 0S
"3306",191232.437989388,-443037.750144294,2013-03-15 10:00:00,1H 0M 0S
"3307",186748.802173053,-453974.750963964,2013-03-15 11:00:00,1H 0M 0S
"3308",197508.233917416,-455778.109344949,2013-03-15 12:00:00,1H 0M 0S
"3309",195131.297574007,-450301.632004832,2013-03-15 13:00:00,1H 0M 0S
"3310",205518.509458358,-448105.659663303,2013-03-15 14:00:00,1H 0M 0S
"3311",201377.549059912,-436924.402139473,2013-03-15 15:00:00,1H 0M 0S
"3312",174266.165266367,-401049.073796189,2013-03-15 16:00:00,1H 0M 0S
"3313",175658.683505474,-395525.326797434,2013-03-15 17:00:00,1H 0M 0S
"3314",170096.755956124,-388888.494004794,2013-03-15 18:00:00,1H 0M 0S
"3315",170181.88571939,-389409.173229817,2013-03-15 19:00:00,1H 0M 0S
"3316",172152.236854356,-420594.164606292,2013-03-15 20:00:00,1H 0M 0S
"3317",144733.763043451,-411209.861836095,2013-03-15 21:00:00,1H 0M 0S
"3318",147415.861085148,-412823.922397971,2013-03-15 22:00:00,1H 0M 0S
"3319",170745.014344836,-413456.507323401,2013-03-15 23:00:00,1H 0M 0S
"3320",157267.041572559,-396031.898765248,2013-03-16 00:00:00,1H 0M 0S
"3321",146001.413230109,-374493.610331116,2013-03-16 01:00:00,1H 0M 0S
"3322",151650.133099378,-374814.736299307,2013-03-16 02:00:00,1H 0M 0S
"3323",159540.308083494,-382385.837446852,2013-03-16 03:00:00,1H 0M 0S
"3324",155505.573349156,-380474.34231317,2013-03-16 04:00:00,1H 0M 0S
"3325",157854.725940919,-371477.265968027,2013-03-16 05:00:00,1H 0M 0S
"3326",158877.575512791,-370049.697972266,2013-03-16 06:00:00,1H 0M 0S
"3327",159194.988151674,-369138.335311731,2013-03-16 07:00:00,1H 0M 0S
"3328",157985.792433896,-365853.7341085,2013-03-16 08:00:00,1H 0M 0S
"3329",178622.156708003,-355125.59866809,2013-03-16 09:00:00,1H 0M 0S
"3330",176820.189298567,-353522.58496411,2013-03-16 10:00:00,1H 0M 0S
"3331",174458.799561135,-349083.515984756,2013-03-16 11:00:00,1H 0M 0S
"3332",195011.124555412,-367374.906259529,2013-03-16 12:00:00,1H 0M 0S
"3333",210477.299458647,-373141.559941216,2013-03-16 13:00:00,1H 0M 0S
"3334",235391.915728033,-384250.907211235,2013-03-16 14:00:00,1H 0M 0S
"3335",246925.806554208,-392147.841160234,2013-03-16 15:00:00,1H 0M 0S
"3336",245201.771631221,-399231.495941707,2013-03-16 16:00:00,1H 0M 0S
"3337",231143.325045505,-380212.706031838,2013-03-16 17:00:00,1H 0M 0S
"3338",239773.549654979,-365399.028950745,2013-03-16 18:00:00,1H 0M 0S
"3339",250364.090388738,-360423.127202045,2013-03-16 19:00:00,1H 0M 0S
"3340",234497.855130084,-357772.580689254,2013-03-16 20:00:00,1H 0M 0S
"3341",231372.640028928,-357621.933810426,2013-03-16 21:00:00,1H 0M 0S
"3342",237818.82121434,-356168.08826389,2013-03-16 22:00:00,1H 0M 0S
"3343",238455.652713181,-355832.411841244,2013-03-16 23:00:00,1H 0M 0S
"3344",236682.39207448,-356872.508247427,2013-03-17 00:00:00,1H 0M 0S
"3345",233006.94184239,-360756.740838985,2013-03-17 01:00:00,1H 0M 0S
"3346",228865.555690847,-361540.404356227,2013-03-17 02:00:00,1H 0M 0S
"3347",227176.274599833,-359972.20986395,2013-03-17 03:00:00,1H 0M 0S
"3348",215657.894813136,-327097.367430905,2013-03-17 04:00:00,1H 0M 0S
"3349",215168.899012666,-317303.43106504,2013-03-17 05:00:00,1H 0M 0S
"3350",223292.899802602,-313595.190657342,2013-03-17 06:00:00,1H 0M 0S
"3351",222104.000250709,-308762.216138786,2013-03-17 07:00:00,1H 0M 0S
"3352",209516.316876187,-301210.498731218,2013-03-17 08:00:00,1H 0M 0S
"3353",200946.57647403,-304750.985989461,2013-03-17 09:00:00,1H 0M 0S
"3354",204960.309621812,-321295.407427718,2013-03-17 10:00:00,1H 0M 0S
"3355",189554.393743099,-335710.419067334,2013-03-17 11:00:00,1H 0M 0S
"3356",194950.005744334,-322211.033864868,2013-03-17 12:00:00,1H 0M 0S
"3357",189412.524142493,-289515.156261124,2013-03-17 13:00:00,1H 0M 0S
"3358",190065.639533063,-277644.013942641,2013-03-17 14:00:00,1H 0M 0S
"3359",193304.063104446,-275356.552162049,2013-03-17 15:00:00,1H 0M 0S
"3360",195951.562073759,-283040.390333841,2013-03-17 16:00:00,1H 0M 0S
"3361",207692.326364758,-258841.578428574,2013-03-17 17:00:00,1H 0M 0S
"3362",216523.491550157,-266802.573282503,2013-03-17 18:00:00,1H 0M 0S
"3363",224021.186669463,-271690.587128546,2013-03-17 19:00:00,1H 0M 0S
"3364",223321.136575482,-264664.782866365,2013-03-17 20:00:00,1H 0M 0S
"3365",216209.128962039,-253355.650344988,2013-03-17 21:00:00,1H 0M 0S
"3366",215908.630404931,-252814.792729899,2013-03-17 22:00:00,1H 0M 0S
"3367",240989.880357335,-288650.05405819,2013-03-17 23:00:00,1H 0M 0S
"3368",227192.776153182,-279332.378808571,2013-03-18 00:00:00,1H 0M 0S
"3369",233160.78949886,-293023.546271583,2013-03-18 01:00:00,1H 0M 0S
"3370",262864.930673652,-307779.438886154,2013-03-18 02:00:00,1H 0M 0S
"3371",285870.818103215,-328825.26140117,2013-03-18 03:00:00,1H 0M 0S
"3372",301049.001497012,-319601.491818952,2013-03-18 04:00:00,1H 0M 0S
"3373",309452.689806103,-302662.461568797,2013-03-18 05:00:00,1H 0M 0S
"3374",313204.878935577,-301225.246861834,2013-03-18 06:00:00,1H 0M 0S
"3375",312492.127164818,-294478.354439271,2013-03-18 07:00:00,1H 0M 0S
"3376",275257.971943555,-331564.669205981,2013-03-18 08:00:00,1H 0M 0S
"3377",273189.393689871,-334214.273334678,2013-03-18 09:00:00,1H 0M 0S
"3378",273226.220778565,-336397.892418253,2013-03-18 10:00:00,1H 0M 0S
"3379",273007.830715032,-336320.063879231,2013-03-18 11:00:00,1H 0M 0S
"3380",250007.883978913,-343382.163939787,2013-03-18 12:00:00,1H 0M 0S
"3381",236669.560763487,-360497.82439078,2013-03-18 13:00:00,1H 0M 0S
