"","x_","y_","t_","dt"
"4620",515292.904701776,-106068.81533832,2013-05-09 04:00:00,1H 0M 0S
"4621",525625.185911824,-106358.83817359,2013-05-09 05:00:00,1H 0M 0S
"4622",525987.943702077,-106776.148754255,2013-05-09 06:00:00,1H 0M 0S
"4623",533181.983674737,-116644.62766553,2013-05-09 07:00:00,1H 0M 0S
"4624",534465.205733601,-117876.124028854,2013-05-09 08:00:00,1H 0M 0S
"4625",534738.065119819,-118066.571310372,2013-05-09 09:00:00,1H 0M 0S
"4626",535441.04567606,-116502.265776548,2013-05-09 10:00:00,1H 0M 0S
"4627",535966.267495145,-116177.212270095,2013-05-09 11:00:00,1H 0M 0S
"4628",535645.4089226,-115565.607697448,2013-05-09 12:00:00,1H 0M 0S
"4629",535642.7164046,-115547.526044499,2013-05-09 13:00:00,1H 0M 0S
"4630",537131.258951014,-115522.562302865,2013-05-09 14:00:00,1H 0M 0S
"4631",537345.041142789,-114912.462112673,2013-05-09 15:00:00,1H 0M 0S
"4632",537056.971708203,-113617.757045611,2013-05-09 16:00:00,1H 0M 0S
"4633",537410.08093419,-113339.085577626,2013-05-09 17:00:00,1H 0M 0S
"4634",537444.249203634,-113303.680395893,2013-05-09 18:00:00,1H 0M 0S
"4635",537452.377355656,-113309.494607292,2013-05-09 19:00:00,1H 0M 0S
"4636",535653.849704672,-113381.631106498,2013-05-09 20:00:00,1H 0M 0S
"4637",529252.378766326,-111991.389580948,2013-05-09 21:00:00,1H 0M 0S
"4638",528653.822923129,-112728.809254795,2013-05-09 22:00:00,1H 0M 0S
"4639",525126.886013768,-116794.364431789,2013-05-09 23:00:00,1H 0M 0S
"4640",525116.485492925,-116802.063917651,2013-05-10 00:00:00,1H 0M 0S
"4641",524919.290331752,-116899.590836957,2013-05-10 01:00:00,1H 0M 0S
"4642",524919.399900966,-116902.565014422,2013-05-10 02:00:00,1H 0M 0S
"4643",525803.480014095,-117551.015471692,2013-05-10 03:00:00,1H 0M 0S
"4644",527066.886115589,-118734.545376111,2013-05-10 04:00:00,1H 0M 0S
"4645",526838.373480547,-118148.155917667,2013-05-10 05:00:00,1H 0M 0S
"4646",527794.264436397,-119314.344626133,2013-05-10 06:00:00,1H 0M 0S
"4647",523536.193009638,-118803.033026329,2013-05-10 07:00:00,1H 0M 0S
"4648",521713.559069309,-119260.578348411,2013-05-10 08:00:00,1H 0M 0S
"4649",521891.13339623,-119375.530959895,2013-05-10 09:00:00,1H 0M 0S
"4650",521700.67872443,-119433.432367267,2013-05-10 10:00:00,1H 0M 0S
"4651",521698.737535686,-119435.245346754,2013-05-10 11:00:00,1H 0M 0S
"4652",521701.61115186,-119431.130337736,2013-05-10 12:00:00,1H 0M 0S
"4653",521511.60831232,-119888.283553481,2013-05-10 13:00:00,1H 0M 0S
"4654",521221.624724888,-120213.70439856,2013-05-10 14:00:00,1H 0M 0S
"4655",521176.417019021,-120576.831153641,2013-05-10 15:00:00,1H 0M 0S
"4656",520439.087898302,-120377.194041787,2013-05-10 16:00:00,1H 0M 0S
"4657",520274.588203922,-119509.116539003,2013-05-10 17:00:00,1H 0M 0S
"4658",520383.466267131,-119295.931588296,2013-05-10 18:00:00,1H 0M 0S
"4659",520493.084107011,-119447.375810551,2013-05-10 19:00:00,1H 0M 0S
"4660",532122.502475481,-119947.759990718,2013-05-10 20:00:00,1H 0M 0S
"4661",531223.903532674,-121145.521505534,2013-05-10 21:00:00,1H 0M 0S
"4662",531207.050237122,-121161.207821783,2013-05-10 22:00:00,1H 0M 0S
"4663",531871.054776823,-120886.795034129,2013-05-10 23:00:00,1H 0M 0S
"4664",533204.460121117,-120158.277940534,2013-05-11 00:00:00,1H 0M 0S
"4665",535292.703266732,-120740.221971511,2013-05-11 01:00:00,1H 0M 0S
"4666",535250.118578669,-120775.255442977,2013-05-11 02:00:00,1H 0M 0S
"4667",535285.559206034,-120773.553326349,2013-05-11 03:00:00,1H 0M 0S
"4668",535724.155081065,-119603.944643168,2013-05-11 04:00:00,1H 0M 0S
"4669",516340.728521001,-120391.841843309,2013-05-11 05:00:00,1H 0M 0S
"4670",517322.359166605,-119991.001777014,2013-05-11 06:00:00,1H 0M 0S
"4671",517369.959467399,-120076.31928978,2013-05-11 07:00:00,1H 0M 0S
"4672",517434.349640529,-120815.476396347,2013-05-11 08:00:00,1H 0M 0S
"4673",509611.784562909,-126497.133161737,2013-05-11 09:00:00,1H 0M 0S
"4674",508859.912167105,-127525.136992398,2013-05-11 10:00:00,1H 0M 0S
"4675",508872.867593513,-127528.262873257,2013-05-11 11:00:00,1H 0M 0S
"4676",508864.647586366,-127552.788500054,2013-05-11 12:00:00,1H 0M 0S
"4677",505380.570253859,-134998.030740229,2013-05-11 13:00:00,1H 0M 0S
"4678",504553.218587539,-134839.428622236,2013-05-11 14:00:00,1H 0M 0S
"4679",502636.100128868,-133681.088584829,2013-05-11 15:00:00,1H 0M 0S
"4680",499968.088706105,-134161.338592953,2013-05-11 16:00:00,1H 0M 0S
"4681",498065.857406403,-137512.281916876,2013-05-11 17:00:00,1H 0M 0S
"4682",496258.583758192,-138510.617491978,2013-05-11 18:00:00,1H 0M 0S
"4683",496338.42565885,-139870.072796533,2013-05-11 19:00:00,1H 0M 0S
"4684",496278.064862026,-139712.05413095,2013-05-11 20:00:00,1H 0M 0S
"4685",495465.398237262,-140324.250427557,2013-05-11 21:00:00,1H 0M 0S
"4686",495460.385108127,-140329.461671024,2013-05-11 22:00:00,1H 0M 0S
"4687",494258.008534535,-141930.211517894,2013-05-11 23:00:00,1H 0M 0S
"4688",494258.484724491,-141935.135237834,2013-05-12 00:00:00,1H 0M 0S
"4689",494282.443148402,-141916.926671945,2013-05-12 01:00:00,1H 0M 0S
"4690",494517.214207855,-141890.756190444,2013-05-12 02:00:00,1H 0M 0S
"4691",494593.603557514,-142996.301234937,2013-05-12 03:00:00,1H 0M 0S
"4692",494603.162519853,-142996.969043847,2013-05-12 04:00:00,1H 0M 0S
"4693",494650.438485426,-143128.412961416,2013-05-12 05:00:00,1H 0M 0S
"4694",494154.992388246,-145789.499339386,2013-05-12 06:00:00,1H 0M 0S
"4695",495124.66028082,-145547.421587539,2013-05-12 07:00:00,1H 0M 0S
"4696",495736.932664821,-144651.97129628,2013-05-12 08:00:00,1H 0M 0S
"4697",496033.616467848,-142782.642332714,2013-05-12 09:00:00,1H 0M 0S
"4698",498179.788557123,-143449.546007725,2013-05-12 10:00:00,1H 0M 0S
"4699",498184.58689699,-143447.522600631,2013-05-12 11:00:00,1H 0M 0S
"4700",498179.493616417,-143425.854063773,2013-05-12 12:00:00,1H 0M 0S
"4701",497521.969710329,-142702.319564165,2013-05-12 13:00:00,1H 0M 0S
"4702",497573.944112725,-142544.992994197,2013-05-12 14:00:00,1H 0M 0S
"4703",497574.260056001,-142545.418311516,2013-05-12 15:00:00,1H 0M 0S
"4704",498581.932637011,-143463.504112391,2013-05-12 16:00:00,1H 0M 0S
"4705",498880.703741109,-143567.769150338,2013-05-12 17:00:00,1H 0M 0S
"4706",500802.279234146,-143307.887215964,2013-05-12 18:00:00,1H 0M 0S
"4707",500819.341030725,-144169.012208494,2013-05-12 19:00:00,1H 0M 0S
"4708",500920.418477205,-144300.725150738,2013-05-12 20:00:00,1H 0M 0S
"4709",503187.21200065,-144521.110696414,2013-05-12 21:00:00,1H 0M 0S
"4710",503288.314071477,-144691.034567808,2013-05-12 22:00:00,1H 0M 0S
"4711",502336.140781358,-145460.620049334,2013-05-12 23:00:00,1H 0M 0S
"4712",502339.275029737,-145466.442430475,2013-05-13 00:00:00,1H 0M 0S
"4713",499664.560182618,-144684.929692646,2013-05-13 01:00:00,1H 0M 0S
"4714",499663.409112302,-144685.98603879,2013-05-13 02:00:00,1H 0M 0S
"4715",500607.294481344,-143793.67820896,2013-05-13 03:00:00,1H 0M 0S
"4716",500608.402210623,-143795.771086504,2013-05-13 04:00:00,1H 0M 0S
"4717",500665.175492445,-143770.302521005,2013-05-13 05:00:00,1H 0M 0S
"4718",500316.673340317,-143266.167607847,2013-05-13 06:00:00,1H 0M 0S
"4719",504186.778498191,-144665.812490481,2013-05-13 07:00:00,1H 0M 0S
"4720",504612.519935237,-144580.690826108,2013-05-13 08:00:00,1H 0M 0S
"4721",517132.327855983,-141831.323137451,2013-05-13 09:00:00,1H 0M 0S
"4722",525391.714301946,-145202.464241117,2013-05-13 10:00:00,1H 0M 0S
"4723",528742.168373212,-147309.555308086,2013-05-13 11:00:00,1H 0M 0S
"4724",528743.595894494,-147305.798629044,2013-05-13 12:00:00,1H 0M 0S
"4725",527924.57958796,-149430.451976833,2013-05-13 13:00:00,1H 0M 0S
"4726",526968.809822948,-150602.660657174,2013-05-13 14:00:00,1H 0M 0S
"4727",526937.366689687,-150686.449595834,2013-05-13 15:00:00,1H 0M 0S
"4728",522967.100317707,-168732.725372231,2013-05-13 16:00:00,1H 0M 0S
"4729",522974.43107626,-168733.388490032,2013-05-13 17:00:00,1H 0M 0S
"4730",522999.030917793,-168758.661658855,2013-05-13 18:00:00,1H 0M 0S
"4731",523929.340337178,-167600.997971269,2013-05-13 19:00:00,1H 0M 0S
"4732",523978.256506339,-167511.14683129,2013-05-13 20:00:00,1H 0M 0S
"4733",523882.091893384,-167305.60599563,2013-05-13 21:00:00,1H 0M 0S
"4734",524157.880398461,-167050.312954849,2013-05-13 22:00:00,1H 0M 0S
"4735",526869.367024468,-168542.899094466,2013-05-13 23:00:00,1H 0M 0S
"4736",524651.862703604,-175674.713901355,2013-05-14 00:00:00,1H 0M 0S
"4737",524678.369144047,-175756.770659945,2013-05-14 01:00:00,1H 0M 0S
"4738",524648.724529713,-175762.221935722,2013-05-14 02:00:00,1H 0M 0S
"4739",523622.936778922,-176585.621789274,2013-05-14 03:00:00,1H 0M 0S
"4740",522596.088168938,-175918.954565437,2013-05-14 04:00:00,1H 0M 0S
"4741",522454.41713185,-175888.727863964,2013-05-14 05:00:00,1H 0M 0S
"4742",524633.73884548,-178746.41436675,2013-05-14 06:00:00,1H 0M 0S
"4743",526383.059563645,-181085.14786615,2013-05-14 07:00:00,1H 0M 0S
"4744",528275.234094066,-183729.048153593,2013-05-14 08:00:00,1H 0M 0S
"4745",528309.037888884,-183712.210974985,2013-05-14 09:00:00,1H 0M 0S
"4746",530894.319840821,-179694.557688711,2013-05-14 10:00:00,1H 0M 0S
"4747",531027.890979099,-179296.082951013,2013-05-14 11:00:00,1H 0M 0S
"4748",529063.154741811,-174467.802474876,2013-05-14 12:00:00,1H 0M 0S
"4749",529062.469277969,-174468.171552731,2013-05-14 13:00:00,1H 0M 0S
"4750",525445.820327272,-175276.974115722,2013-05-14 14:00:00,1H 0M 0S
"4751",525489.258350397,-175272.576863624,2013-05-14 15:00:00,1H 0M 0S
"4752",525895.871726686,-175260.036902372,2013-05-14 16:00:00,1H 0M 0S
"4753",526855.284573444,-179851.820776576,2013-05-14 17:00:00,1H 0M 0S
"4754",527032.649109936,-180246.593790981,2013-05-14 18:00:00,1H 0M 0S
"4755",526603.806315221,-179836.341356672,2013-05-14 19:00:00,1H 0M 0S
"4756",521170.979278216,-174852.836658919,2013-05-14 20:00:00,1H 0M 0S
"4757",521170.900367443,-174852.639521817,2013-05-14 21:00:00,1H 0M 0S
"4758",516832.654156097,-181287.61001221,2013-05-14 22:00:00,1H 0M 0S
"4759",516858.019552335,-181391.577253702,2013-05-14 23:00:00,1H 0M 0S
"4760",516935.477666921,-181361.374473644,2013-05-15 00:00:00,1H 0M 0S
"4761",518567.717993221,-180921.106293727,2013-05-15 01:00:00,1H 0M 0S
"4762",512351.949071051,-176130.027288595,2013-05-15 02:00:00,1H 0M 0S
"4763",512227.691861119,-175935.380160104,2013-05-15 03:00:00,1H 0M 0S
"4764",512383.800576822,-175926.729577692,2013-05-15 04:00:00,1H 0M 0S
"4765",512913.757378592,-176107.55915728,2013-05-15 05:00:00,1H 0M 0S
"4766",512833.095826975,-175828.442688577,2013-05-15 06:00:00,1H 0M 0S
"4767",514258.372434927,-169611.126180527,2013-05-15 07:00:00,1H 0M 0S
"4768",515287.383767949,-167010.15044954,2013-05-15 08:00:00,1H 0M 0S
"4769",515801.022650972,-165332.226759326,2013-05-15 09:00:00,1H 0M 0S
"4770",515986.909884726,-165224.350774126,2013-05-15 10:00:00,1H 0M 0S
"4771",522594.681742417,-167367.938772925,2013-05-15 11:00:00,1H 0M 0S
"4772",523051.046927815,-167365.295213291,2013-05-15 12:00:00,1H 0M 0S
"4773",522242.754998426,-164542.976017861,2013-05-15 13:00:00,1H 0M 0S
"4774",510042.400637521,-154077.127403586,2013-05-15 14:00:00,1H 0M 0S
"4775",510214.321942447,-153775.884468338,2013-05-15 15:00:00,1H 0M 0S
"4776",510214.112958395,-153766.117123538,2013-05-15 16:00:00,1H 0M 0S
"4777",510246.830219832,-153759.019200293,2013-05-15 17:00:00,1H 0M 0S
"4778",510932.869133402,-152718.231835707,2013-05-15 18:00:00,1H 0M 0S
"4779",510419.268524087,-149531.243099774,2013-05-15 19:00:00,1H 0M 0S
"4780",510725.086853692,-149318.512483414,2013-05-15 20:00:00,1H 0M 0S
"4781",513131.345989014,-142662.765226672,2013-05-15 21:00:00,1H 0M 0S
"4782",522550.002710026,-130048.977814752,2013-05-15 22:00:00,1H 0M 0S
"4783",518327.669214057,-127371.296717762,2013-05-15 23:00:00,1H 0M 0S
"4784",518127.573030066,-119755.032099087,2013-05-16 00:00:00,1H 0M 0S
"4785",518078.753891349,-119675.721043584,2013-05-16 01:00:00,1H 0M 0S
"4786",517350.487322335,-122869.097456015,2013-05-16 02:00:00,1H 0M 0S
"4787",517436.577568615,-123066.135421919,2013-05-16 03:00:00,1H 0M 0S
"4788",517487.818693475,-123282.179435433,2013-05-16 04:00:00,1H 0M 0S
"4789",529554.072951101,-132875.841110505,2013-05-16 05:00:00,1H 0M 0S
"4790",529542.986218439,-132885.147110581,2013-05-16 06:00:00,1H 0M 0S
"4791",528483.810597606,-133767.793186068,2013-05-16 07:00:00,1H 0M 0S
"4792",532711.588408798,-133757.906458312,2013-05-16 08:00:00,1H 0M 0S
"4793",532752.033917922,-133619.551287139,2013-05-16 09:00:00,1H 0M 0S
"4794",532831.385558243,-133538.486143301,2013-05-16 10:00:00,1H 0M 0S
"4795",532831.392074552,-133537.972683865,2013-05-16 11:00:00,1H 0M 0S
"4796",539656.470330857,-143676.422744399,2013-05-16 12:00:00,1H 0M 0S
"4797",539656.192370236,-143676.736657355,2013-05-16 13:00:00,1H 0M 0S
"4798",539647.949567883,-143686.55215088,2013-05-16 14:00:00,1H 0M 0S
"4799",539765.173192034,-145977.928666852,2013-05-16 15:00:00,1H 0M 0S
"4800",539894.439487656,-146057.70388635,2013-05-16 16:00:00,1H 0M 0S
"4801",536422.897227637,-144581.946346527,2013-05-16 17:00:00,1H 0M 0S
"4802",534130.982410127,-145194.802508515,2013-05-16 18:00:00,1H 0M 0S
"4803",527611.545687369,-154315.838222569,2013-05-16 19:00:00,1H 0M 0S
"4804",527610.590458491,-154317.00566164,2013-05-16 20:00:00,1H 0M 0S
"4805",529301.477245451,-156972.245980934,2013-05-16 21:00:00,1H 0M 0S
"4806",529305.196500709,-156759.100817433,2013-05-16 22:00:00,1H 0M 0S
"4807",529561.088510957,-155367.442748365,2013-05-16 23:00:00,1H 0M 0S
"4808",527567.333663314,-157792.224342926,2013-05-17 00:00:00,1H 0M 0S
"4809",527759.209019962,-157900.119412866,2013-05-17 01:00:00,1H 0M 0S
"4810",528095.501884423,-157792.143841716,2013-05-17 02:00:00,1H 0M 0S
"4811",529519.557953243,-164052.425708023,2013-05-17 03:00:00,1H 0M 0S
"4812",529540.018432917,-164055.538649099,2013-05-17 04:00:00,1H 0M 0S
"4813",529564.935877451,-164052.609695915,2013-05-17 05:00:00,1H 0M 0S
"4814",529538.656444621,-164098.873960967,2013-05-17 06:00:00,1H 0M 0S
"4815",531960.648359724,-163630.152702578,2013-05-17 07:00:00,1H 0M 0S
"4816",535073.598655087,-161493.570069726,2013-05-17 08:00:00,1H 0M 0S
"4817",535726.633475861,-159774.875583236,2013-05-17 09:00:00,1H 0M 0S
"4818",535842.468858575,-159704.202998103,2013-05-17 10:00:00,1H 0M 0S
"4819",535691.29130473,-158442.468456552,2013-05-17 11:00:00,1H 0M 0S
"4820",535611.950512477,-158429.258303463,2013-05-17 12:00:00,1H 0M 0S
"4821",530663.633635493,-169579.307387648,2013-05-17 13:00:00,1H 0M 0S
"4822",530560.380628421,-169413.135866656,2013-05-17 14:00:00,1H 0M 0S
"4823",530554.854148063,-169400.200164855,2013-05-17 15:00:00,1H 0M 0S
"4824",530526.313261799,-169389.083588438,2013-05-17 16:00:00,1H 0M 0S
"4825",530508.139336782,-169267.027608587,2013-05-17 17:00:00,1H 0M 0S
"4826",531085.957844769,-166390.870971519,2013-05-17 18:00:00,1H 0M 0S
"4827",531085.501318954,-166389.549544161,2013-05-17 19:00:00,1H 0M 0S
"4828",531080.581185159,-166393.431686105,2013-05-17 20:00:00,1H 0M 0S
"4829",531034.424975852,-166423.260799376,2013-05-17 21:00:00,1H 0M 0S
"4830",533411.985535264,-165872.267437612,2013-05-17 22:00:00,1H 0M 0S
"4831",533208.909473233,-165087.015919925,2013-05-17 23:00:00,1H 0M 0S
"4832",529261.411248671,-159523.074329805,2013-05-18 00:00:00,1H 0M 0S
"4833",528727.314698217,-158240.944120653,2013-05-18 01:00:00,1H 0M 0S
"4834",528052.442795972,-156551.002927023,2013-05-18 02:00:00,1H 0M 0S
"4835",528845.217813038,-156659.095902835,2013-05-18 03:00:00,1H 0M 0S
"4836",528874.880216676,-156642.369126617,2013-05-18 04:00:00,1H 0M 0S
"4837",531297.74235816,-158129.652276083,2013-05-18 05:00:00,1H 0M 0S
"4838",532334.438863252,-158935.049541078,2013-05-18 06:00:00,1H 0M 0S
"4839",532335.2625819,-158933.954238851,2013-05-18 07:00:00,1H 0M 0S
"4840",533254.287139155,-156345.272305491,2013-05-18 08:00:00,1H 0M 0S
"4841",531253.873891339,-153383.575126989,2013-05-18 09:00:00,1H 0M 0S
"4842",531212.245357453,-154855.482708484,2013-05-18 10:00:00,1H 0M 0S
"4843",532020.726604412,-152503.43254753,2013-05-18 11:00:00,1H 0M 0S
"4844",535571.095280832,-152968.818307581,2013-05-18 12:00:00,1H 0M 0S
"4845",534006.195037394,-154175.012878075,2013-05-18 13:00:00,1H 0M 0S
"4846",528392.895694106,-145123.457420628,2013-05-18 14:00:00,1H 0M 0S
"4847",526079.255803332,-146814.020204713,2013-05-18 15:00:00,1H 0M 0S
"4848",528875.322916681,-144175.957058788,2013-05-18 16:00:00,1H 0M 0S
"4849",529163.11235363,-142601.61445087,2013-05-18 17:00:00,1H 0M 0S
"4850",529168.992606767,-142606.355053673,2013-05-18 18:00:00,1H 0M 0S
"4851",529098.439192213,-142569.571046586,2013-05-18 19:00:00,1H 0M 0S
"4852",528596.167905801,-142002.176742357,2013-05-18 20:00:00,1H 0M 0S
"4853",538092.338052482,-135474.080503229,2013-05-18 21:00:00,1H 0M 0S
"4854",539734.795236761,-134849.563853409,2013-05-18 22:00:00,1H 0M 0S
"4855",539775.145022994,-134826.635525138,2013-05-18 23:00:00,1H 0M 0S
"4856",541311.741852892,-134613.281301016,2013-05-19 00:00:00,1H 0M 0S
"4857",541315.532094973,-134600.880486272,2013-05-19 01:00:00,1H 0M 0S
"4858",541879.380483308,-135593.078679964,2013-05-19 02:00:00,1H 0M 0S
"4859",541881.48194607,-135594.945299653,2013-05-19 03:00:00,1H 0M 0S
"4860",542623.713550434,-136005.217844163,2013-05-19 04:00:00,1H 0M 0S
"4861",542156.675022736,-135702.5868975,2013-05-19 05:00:00,1H 0M 0S
"4862",542312.892969248,-135801.34592096,2013-05-19 06:00:00,1H 0M 0S
"4863",542313.6732352,-135820.758812743,2013-05-19 07:00:00,1H 0M 0S
"4864",543220.908505683,-135714.513729718,2013-05-19 08:00:00,1H 0M 0S
"4865",541438.64939486,-137636.534792556,2013-05-19 09:00:00,1H 0M 0S
"4866",541373.828265975,-137801.507487829,2013-05-19 10:00:00,1H 0M 0S
"4867",541508.794973261,-137972.792107684,2013-05-19 11:00:00,1H 0M 0S
"4868",541541.457368663,-137929.909758523,2013-05-19 12:00:00,1H 0M 0S
"4869",541714.813893574,-137763.811040611,2013-05-19 13:00:00,1H 0M 0S
"4870",541720.523312617,-137016.341259033,2013-05-19 14:00:00,1H 0M 0S
"4871",541627.990491303,-136755.37168423,2013-05-19 15:00:00,1H 0M 0S
"4872",541615.951589376,-136731.096144519,2013-05-19 16:00:00,1H 0M 0S
"4873",540237.036235155,-135069.335366666,2013-05-19 17:00:00,1H 0M 0S
"4874",539458.002654522,-132578.973105906,2013-05-19 18:00:00,1H 0M 0S
"4875",535794.136494491,-130981.548984045,2013-05-19 19:00:00,1H 0M 0S
"4876",535800.002034604,-130979.940585188,2013-05-19 20:00:00,1H 0M 0S
"4877",538120.134799729,-130931.275113916,2013-05-19 21:00:00,1H 0M 0S
"4878",538132.044557933,-130924.903241286,2013-05-19 22:00:00,1H 0M 0S
"4879",540033.990389664,-129626.848516488,2013-05-19 23:00:00,1H 0M 0S
"4880",541956.95185997,-130320.926786992,2013-05-20 00:00:00,1H 0M 0S
"4881",541639.178527318,-130530.519867504,2013-05-20 01:00:00,1H 0M 0S
"4882",541921.417684507,-134552.171199506,2013-05-20 02:00:00,1H 0M 0S
"4883",542084.033668738,-134389.819485094,2013-05-20 03:00:00,1H 0M 0S
"4884",542083.061643744,-134390.532031221,2013-05-20 04:00:00,1H 0M 0S
"4885",542970.842511021,-129720.555766616,2013-05-20 05:00:00,1H 0M 0S
"4886",542109.108309918,-129654.25292176,2013-05-20 06:00:00,1H 0M 0S
"4887",542096.96377608,-129661.424244952,2013-05-20 07:00:00,1H 0M 0S
"4888",536522.36309391,-128932.674141403,2013-05-20 08:00:00,1H 0M 0S
"4889",536509.407773407,-128910.266137913,2013-05-20 09:00:00,1H 0M 0S
"4890",534971.702799257,-122472.403434945,2013-05-20 10:00:00,1H 0M 0S
"4891",535017.562509333,-121887.859718606,2013-05-20 11:00:00,1H 0M 0S
"4892",532954.311563217,-120719.404120143,2013-05-20 12:00:00,1H 0M 0S
"4893",533597.143303468,-118578.103933107,2013-05-20 13:00:00,1H 0M 0S
"4894",531035.347316615,-112917.124494701,2013-05-20 14:00:00,1H 0M 0S
"4895",530959.202270024,-112902.57709267,2013-05-20 15:00:00,1H 0M 0S
"4896",536456.269641702,-108825.542157101,2013-05-20 16:00:00,1H 0M 0S
"4897",535771.95404601,-108834.79303684,2013-05-20 17:00:00,1H 0M 0S
"4898",535741.500226402,-108819.85398663,2013-05-20 18:00:00,1H 0M 0S
"4899",535740.673838966,-108882.241457028,2013-05-20 19:00:00,1H 0M 0S
"4900",529948.753153971,-102166.980000712,2013-05-20 20:00:00,1H 0M 0S
"4901",525676.425561508,-97779.9436682973,2013-05-20 21:00:00,1H 0M 0S
"4902",524356.846256049,-103635.319899863,2013-05-20 22:00:00,1H 0M 0S
"4903",524355.913067114,-103636.213924344,2013-05-20 23:00:00,1H 0M 0S
"4904",524313.763414841,-103643.619905364,2013-05-21 00:00:00,1H 0M 0S
"4905",518959.557086524,-107148.877212179,2013-05-21 01:00:00,1H 0M 0S
"4906",512648.814732069,-117208.523871339,2013-05-21 02:00:00,1H 0M 0S
"4907",509859.179491807,-116875.372922928,2013-05-21 03:00:00,1H 0M 0S
"4908",509874.734321898,-116891.938789036,2013-05-21 04:00:00,1H 0M 0S
"4909",509946.895547536,-116920.925034717,2013-05-21 05:00:00,1H 0M 0S
"4910",510356.508933697,-117824.236625703,2013-05-21 06:00:00,1H 0M 0S
"4911",510355.964661477,-117824.288036915,2013-05-21 07:00:00,1H 0M 0S
"4912",510366.194789087,-117850.611694079,2013-05-21 08:00:00,1H 0M 0S
"4913",510323.35497352,-117950.947658531,2013-05-21 09:00:00,1H 0M 0S
"4914",510009.848095793,-119474.368442242,2013-05-21 10:00:00,1H 0M 0S
"4915",506630.773114552,-118353.126121213,2013-05-21 11:00:00,1H 0M 0S
"4916",498529.622652949,-123077.076523896,2013-05-21 12:00:00,1H 0M 0S
"4917",498366.703686447,-123667.724232961,2013-05-21 13:00:00,1H 0M 0S
"4918",498202.090798471,-123627.622818364,2013-05-21 14:00:00,1H 0M 0S
"4919",498199.314360916,-123627.919689831,2013-05-21 15:00:00,1H 0M 0S
"4920",501020.608779413,-123630.896363664,2013-05-21 16:00:00,1H 0M 0S
"4921",501186.768646855,-123777.58361474,2013-05-21 17:00:00,1H 0M 0S
"4922",500740.979737253,-124050.081206288,2013-05-21 18:00:00,1H 0M 0S
"4923",500719.580196018,-124270.519011316,2013-05-21 19:00:00,1H 0M 0S
"4924",500857.954649701,-124481.372428443,2013-05-21 20:00:00,1H 0M 0S
"4925",503132.060964582,-124831.412553579,2013-05-21 21:00:00,1H 0M 0S
"4926",503327.70097817,-124994.713636696,2013-05-21 22:00:00,1H 0M 0S
"4927",503334.226487788,-125019.836283689,2013-05-21 23:00:00,1H 0M 0S
"4928",502880.683543186,-125279.189325605,2013-05-22 00:00:00,1H 0M 0S
"4929",502656.15655767,-127344.470923613,2013-05-22 01:00:00,1H 0M 0S
"4930",496286.168615435,-132399.513912347,2013-05-22 02:00:00,1H 0M 0S
"4931",496214.950116077,-132522.141502904,2013-05-22 03:00:00,1H 0M 0S
"4932",496446.809348533,-132619.128608302,2013-05-22 04:00:00,1H 0M 0S
"4933",496446.544458638,-132619.365254454,2013-05-22 05:00:00,1H 0M 0S
"4934",498841.724532407,-132112.301441024,2013-05-22 06:00:00,1H 0M 0S
"4935",499551.105841538,-132881.539063749,2013-05-22 07:00:00,1H 0M 0S
"4936",497734.351419711,-130716.190107564,2013-05-22 08:00:00,1H 0M 0S
"4937",497756.827079985,-130706.509738675,2013-05-22 09:00:00,1H 0M 0S
"4938",497756.052653662,-130707.873442231,2013-05-22 10:00:00,1H 0M 0S
"4939",497533.027057298,-130882.021578743,2013-05-22 11:00:00,1H 0M 0S
"4940",494740.040759654,-131238.764500031,2013-05-22 12:00:00,1H 0M 0S
"4941",494582.623309769,-131427.276749891,2013-05-22 13:00:00,1H 0M 0S
"4942",494582.087054267,-131427.23582058,2013-05-22 14:00:00,1H 0M 0S
"4943",494382.263457324,-131465.485975619,2013-05-22 15:00:00,1H 0M 0S
"4944",494302.212694419,-131432.154903229,2013-05-22 16:00:00,1H 0M 0S
"4945",497754.246205113,-131224.072292571,2013-05-22 17:00:00,1H 0M 0S
"4946",497770.694619472,-131251.696483799,2013-05-22 18:00:00,1H 0M 0S
"4947",497771.831817303,-131253.00773547,2013-05-22 19:00:00,1H 0M 0S
"4948",495683.602347794,-134560.86279936,2013-05-22 20:00:00,1H 0M 0S
"4949",495648.153004437,-134620.925454481,2013-05-22 21:00:00,1H 0M 0S
"4950",497338.770750697,-133558.460089781,2013-05-22 22:00:00,1H 0M 0S
"4951",498064.061901551,-131289.956995292,2013-05-22 23:00:00,1H 0M 0S
"4952",498551.144583038,-131413.140232618,2013-05-23 00:00:00,1H 0M 0S
"4953",489830.150825641,-139702.937998009,2013-05-23 01:00:00,1H 0M 0S
"4954",487240.920219389,-136474.219638438,2013-05-23 02:00:00,1H 0M 0S
"4955",483621.428605961,-134013.800074728,2013-05-23 03:00:00,1H 0M 0S
"4956",469573.400483478,-131231.390594342,2013-05-23 04:00:00,1H 0M 0S
"4957",472621.516753207,-130097.474348463,2013-05-23 05:00:00,1H 0M 0S
"4958",468828.318724485,-126293.164475928,2013-05-23 06:00:00,1H 0M 0S
"4959",458424.759161007,-121916.636025911,2013-05-23 07:00:00,1H 0M 0S
"4960",452544.710477668,-120677.559948687,2013-05-23 08:00:00,1H 0M 0S
